tcp.stream,ip.src,tcp.srcport,ip.dst,tcp.dstport,frame.time,tcp.len
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.707534000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.707534000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.707534000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.707551000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.707563000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.707594000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.707594000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.729891000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.729924000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.729924000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.796701000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.796737000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.796737000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.801522000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.801541000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.801541000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.806713000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.806713000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.806738000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.806738000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.806738000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.806738000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.827558000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.827579000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.827579000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.895773000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.895801000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.895801000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.901438000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.901462000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.901462000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.905869000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.905869000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.905887000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.905887000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.905887000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.905887000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.905887000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.936292000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.936311000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.936311000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.993367000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.993412000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.993412000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:47.999103000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.999118000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:47.999118000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.005823000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.005823000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.005843000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.005843000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.005843000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.005843000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.036197000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.036221000 CST,1380
17,192.168.4.2,60794,192.168.1.143,2113,Jan 21, 2026 14:49:48.039831000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.040448000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.040464000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.091089000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.091112000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.096803000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.096828000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.102832000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.102832000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.102849000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.102863000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.108618000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.108618000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.108633000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.108647000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.108770000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.108770000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.108782000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.108801000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.135378000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.135415000 CST,1380
17,192.168.1.143,2113,192.168.4.2,60794,Jan 21, 2026 14:49:48.141081000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.188704000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.188728000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.188728000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.200536000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.200558000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.200558000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.206243000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.206261000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.206261000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.212237000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.212259000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.212259000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.212259000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.233005000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.233038000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.233038000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.286477000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.286506000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.286506000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.298195000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.298220000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.298220000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.303691000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.303704000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.303704000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.310058000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.310071000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.310071000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.330638000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.330664000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.330664000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.330664000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.330664000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.387377000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.387453000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.387453000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.395521000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.395610000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.395610000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.401981000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.402036000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.402036000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.408158000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.408176000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.408176000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.433183000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.433226000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.433226000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.438752000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.438781000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.438781000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.438781000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.485216000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.485248000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.485248000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.493524000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.493540000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.493540000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.501213000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.501236000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.501236000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.515752000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.515770000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.515770000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.532021000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.532037000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.532037000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.537906000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.537933000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.537933000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.537933000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.537933000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.583839000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.583868000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.583868000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.591272000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.591294000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.591294000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.598355000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.598373000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.598373000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.614917000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.614929000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.614929000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.629786000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.629797000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.629797000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.641448000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.641466000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.641466000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.641466000 CST,1380
17,192.168.4.2,60794,192.168.1.143,2113,Jan 21, 2026 14:49:48.643312000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.681586000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.681615000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.681615000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.681615000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.681615000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.689379000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.689402000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.689402000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.696079000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.696092000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.696092000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.712600000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.712614000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.712614000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.732690000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.732708000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.732708000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.739300000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.739311000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.739311000 CST,1380
17,192.168.1.143,2113,192.168.4.2,60794,Jan 21, 2026 14:49:48.744953000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.780767000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.780783000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.780783000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.780783000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.785041000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.785068000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.785068000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.785068000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.790929000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.790950000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.790950000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.796988000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.797005000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.797005000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.810218000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.810249000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.810249000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.830844000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.830871000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.830871000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.836551000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.836566000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.836566000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.879957000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.879999000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.879999000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.879999000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.886292000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.886292000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.886319000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.886319000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.886319000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.886319000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.886319000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.894548000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.894566000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.894566000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.894566000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.907923000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.907936000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.907936000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.932229000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.932250000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.932250000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.934054000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.934067000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.934067000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.977736000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.977785000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.977785000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.985103000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.985129000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.985129000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.990365000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.990381000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.990381000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.996677000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.996677000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.996707000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.996723000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:48.996779000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:48.996800000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.005529000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.005543000 CST,672
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.011346000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.011361000 CST,708
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.030825000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.036664000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.036664000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.036664000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.036681000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.036693000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.036708000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.079573000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.079805000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.079817000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.085373000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.085373000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.091535000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.091535000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.097314000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.097314000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.107672000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.107688000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.113561000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.113603000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.113603000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.113603000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.113603000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.113603000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.113603000 CST,1380
