tcp.stream,ip.src,tcp.srcport,ip.dst,tcp.dstport,frame.time,tcp.len
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.291452000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.291532000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.291532000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.325064000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.325174000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.325174000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.373066000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.373110000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.373110000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.378107000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.378143000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.378143000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.390195000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.390220000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.390220000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.395558000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.395619000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.395619000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.424375000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.424452000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.424452000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.471174000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.471223000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.471223000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.476051000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.476079000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.476079000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.487805000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.487839000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.487839000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.487839000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.510252000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.510283000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.510283000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.522584000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.522604000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.522604000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.569166000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.569249000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.569249000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.581616000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.581636000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.581636000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.585679000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.585695000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.585695000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.608348000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.608382000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.608382000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.620045000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.620073000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.620073000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.620073000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.666712000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.666779000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.666779000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.680948000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.681021000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.681021000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.686176000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.686228000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.686228000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.719274000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.719298000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.719298000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.724171000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.724202000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.724202000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.765546000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.765630000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.770632000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.770681000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.778575000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.778634000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.783690000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.783690000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.783738000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.783754000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.793946000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.793979000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.816964000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.816997000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.824082000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.824082000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.824082000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.824111000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.824122000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.824144000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.864503000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.864585000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.876240000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.876317000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.876317000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.882869000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.882919000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.882919000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.914157000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.914203000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.914203000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.920964000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.921002000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.921002000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.962229000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.962302000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.962302000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.962302000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.974593000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.974650000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.974650000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.981614000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.981680000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.981680000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.011270000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.011355000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.011355000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.017177000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.017246000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.017246000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.060084000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.060220000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.060220000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.071707000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.071830000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.071830000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.071830000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.079274000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.079408000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.079408000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.113065000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.113119000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.113119000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.117228000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.117262000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.117262000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.158019000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.158049000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.158049000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.173243000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.173310000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.173310000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.173310000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.180932000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.180976000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.180976000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.180976000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.211638000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.211674000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.211674000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.216606000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.216640000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.216640000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.256390000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.256427000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.256427000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.270951000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.271002000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.271002000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.278218000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.278287000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.278287000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.278287000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.278287000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.309392000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.309517000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.309517000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.309517000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.315710000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.315802000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.315802000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.354847000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.354935000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.354935000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.370029000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.370099000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.370099000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.376646000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.376754000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.376754000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.382523000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.382572000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.382572000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.382572000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.409010000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.409030000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.409030000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.414193000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.414225000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.414225000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.453870000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.453904000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.453904000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.466949000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.466977000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.466977000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.475614000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.475644000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.475644000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.489951000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.489992000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.489992000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.489992000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.507213000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.507251000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.507251000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.507251000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.507251000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.518289000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.518322000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.518322000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.552136000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.552158000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.552158000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.564414000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.564463000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.564463000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.573069000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.573130000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.573130000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.588992000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.589035000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.589035000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.610409000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.610409000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.610542000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.610542000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.610542000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.610542000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.616451000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.616501000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.621441000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.621467000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.645453000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.649593000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.649623000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.656062000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.656078000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.661551000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.667226000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.667243000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.671955000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.671955000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.671973000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.671990000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.686772000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.692357000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.692411000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.709162000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.714344000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.714344000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.715449000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.720923000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.720923000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.743605000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.743849000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.743849000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.743849000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.743849000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.755279000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.755344000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.755344000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.769929000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.769961000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.769961000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.790010000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.790043000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.790043000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.842806000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.842904000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.842904000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.842904000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.842904000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.852963000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.853018000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.853018000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.853018000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.867576000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.867614000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.867614000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.887048000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.887069000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.887069000 CST,1380
